id_x,shuttle_location,shuttle_type,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,company_id,shuttle_id,review_scores_rating,review_scores_comfort,review_scores_amenities,review_scores_trip,review_scores_crew,review_scores_location,review_scores_price,number_of_reviews,reviews_per_month,id_y,company_rating,company_location,total_fleet_count,iata_approved
36278,Nicaragua,Type Z6,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,2040.0,27227,36278,98.0,10.0,10.0,10.0,10.0,9.0,10.0,68,1.03,27227,1.0,Isle of Man,2.0,True
23716,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,False,False,1650.0,32651,23716,98.0,10.0,10.0,10.0,10.0,9.0,10.0,176,2.21,32651,1.0,Guinea,1.0,True
32170,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1325.0,33514,32170,91.0,9.0,9.0,10.0,10.0,9.0,9.0,389,4.88,33514,1.0,Marshall Islands,2.0,True
70355,Indonesia,Type F5,Plasma,ThetaBase Services,3.0,6,strict,3.0,False,False,4120.0,12799,70355,72.0,7.0,6.0,8.0,9.0,8.0,6.0,7,1.4,12799,0.8,Faroe Islands,2.0,False
51642,Malta,Type V5,Plasma,ThetaBase Services,2.0,8,strict,4.0,False,False,3457.0,40752,51642,91.0,9.0,9.0,10.0,10.0,9.0,9.0,93,1.25,40752,1.0,Tunisia,5.0,True
71059,Guinea,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2690.0,13510,71059,99.0,10.0,10.0,10.0,10.0,10.0,10.0,82,1.05,13510,1.0,Fiji,3.0,True
55078,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1481.0,26704,55078,97.0,10.0,10.0,10.0,10.0,10.0,10.0,233,2.94,26704,1.0,Malawi,2.0,True
15973,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2560.0,49765,15973,99.0,10.0,10.0,10.0,10.0,10.0,10.0,60,0.8,49765,1.0,Uzbekistan,1.0,True
32906,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,strict,0.0,False,False,2755.0,42867,32906,90.0,9.0,9.0,9.0,9.0,10.0,8.0,44,0.58,42867,1.0,Indonesia,2.0,True
8171,United Kingdom,Type V7,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2040.0,12701,8171,89.0,9.0,8.0,10.0,10.0,10.0,9.0,13,0.3,12701,1.0,Monaco,1.0,False
16911,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,True,False,2157.0,48652,16911,90.0,9.0,9.0,10.0,10.0,10.0,9.0,98,1.26,48652,1.0,Isle of Man,1.0,True
30018,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1780.0,30797,30018,87.0,9.0,9.0,9.0,9.0,9.0,9.0,214,2.78,30797,0.9,Tunisia,1.0,False
61949,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,2,flexible,1.0,False,False,2170.0,14870,61949,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.01,14870,1.0,Jersey,1.0,True
53554,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,1,strict,0.0,False,False,1455.0,14034,53554,97.0,10.0,10.0,10.0,10.0,9.0,9.0,23,0.31,14034,1.0,Russian Federation,1.0,False
45295,United Kingdom,Type V5,Plasma,ThetaBase Services,3.0,8,strict,3.0,False,False,2573.0,44336,45295,87.0,9.0,8.0,10.0,10.0,9.0,9.0,19,0.33,44336,0.83,Monaco,1.0,True
55198,Rwanda,Type F5,Plasma,ThetaBase Services,2.0,5,strict,3.0,False,False,2287.0,22860,55198,99.0,10.0,10.0,10.0,10.0,9.0,10.0,14,0.39,22860,1.0,Turkmenistan,2.0,True
15602,Niue,Type F5,Quantum,MCW Global,1.0,1,flexible,1.0,False,False,1234.0,44578,15602,93.0,9.0,9.0,10.0,10.0,9.0,9.0,45,0.68,44578,1.0,Niue,2.0,True
66890,Uzbekistan,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,2.0,False,False,1130.0,41378,66890,95.0,9.0,9.0,10.0,9.0,9.0,9.0,82,1.05,41378,1.0,Kiribati,1.0,False
58105,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1325.0,36537,58105,92.0,9.0,9.0,10.0,9.0,9.0,9.0,51,0.71,36537,1.0,Guinea,1.0,True
873,Rwanda,Type F5,Plasma,ThetaBase Services,2.0,4,strict,3.0,False,False,2690.0,17120,873,97.0,10.0,10.0,10.0,10.0,10.0,10.0,56,0.73,17120,1.0,Uzbekistan,2.0,True
46642,Faroe Islands,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1520.0,17396,46642,99.0,10.0,10.0,10.0,10.0,10.0,10.0,43,1.36,17396,1.0,Micronesia,1.0,False
21016,Barbados,Type V5,Plasma,ThetaBase Services,2.0,3,moderate,1.0,False,False,2820.0,5567,21016,86.0,9.0,8.0,9.0,10.0,10.0,9.0,54,0.77,5567,1.0,Bosnia and Herzegovina,2.0,True
36733,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,False,False,1260.0,39013,36733,96.0,9.0,9.0,10.0,10.0,9.0,9.0,36,0.66,39013,0.86,Russian Federation,1.0,True
6838,United Kingdom,Type V5,Plasma,ThetaBase Services,3.0,6,strict,3.0,False,False,4757.0,4267,6838,96.0,10.0,10.0,10.0,10.0,9.0,10.0,23,0.3,4267,1.0,Senegal,22.0,True
4627,Sao Tome and Principe,Type O3,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1390.0,34344,4627,97.0,10.0,10.0,10.0,10.0,9.0,10.0,194,2.6,34344,1.0,Denmark,1.0,False
38039,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,True,False,3210.0,35170,38039,96.0,10.0,10.0,10.0,10.0,10.0,9.0,177,2.36,35170,1.0,Vietnam,5.0,True
44269,Kiribati,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,True,False,2170.0,30118,44269,93.0,9.0,9.0,10.0,10.0,9.0,9.0,18,0.27,30118,1.0,Nicaragua,1.0,False
26992,Malta,Type V5,Plasma,ThetaBase Services,1.0,4,strict,0.0,False,False,1962.0,44736,26992,95.0,10.0,10.0,10.0,10.0,9.0,10.0,34,0.44,44736,1.0,Guernsey,1.0,True
64916,United Kingdom,Type V5,Plasma,ThetaBase Services,3.0,6,strict,3.0,False,False,3340.0,45546,64916,93.0,9.0,9.0,10.0,9.0,10.0,9.0,62,0.81,45546,1.0,Cape Verde,19.0,True
6682,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,True,False,1650.0,20908,6682,95.0,10.0,10.0,10.0,10.0,10.0,9.0,196,2.67,20908,1.0,Maldives,1.0,True
20792,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2690.0,20463,20792,97.0,10.0,10.0,10.0,10.0,10.0,10.0,68,0.94,20463,1.0,Lithuania,2.0,False
36206,Switzerland,Type V2,Quantum,ThetaBase Services,1.0,1,strict,1.0,False,False,1234.0,43640,36206,80.0,10.0,6.0,10.0,10.0,10.0,10.0,1,0.15,43640,1.0,Turks and Caicos Islands,1.0,False
32877,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,6,moderate,2.0,True,False,2495.0,29901,32877,94.0,10.0,8.0,10.0,10.0,9.0,9.0,25,0.32,29901,0.33,Lithuania,1.0,True
76442,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1715.0,35176,76442,92.0,9.0,10.0,10.0,10.0,10.0,9.0,10,0.14,35176,1.0,Chile,3.0,True
15714,Niue,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1455.0,9689,15714,98.0,10.0,10.0,10.0,10.0,9.0,10.0,74,1.02,9689,1.0,Guinea,2.0,False
13904,United Kingdom,Type V2,Quantum,ThetaBase Services,4.0,2,strict,1.0,True,False,2105.0,41478,13904,90.0,10.0,9.0,9.0,9.0,9.0,9.0,14,0.21,41478,1.0,Monaco,2.0,False
32160,Uzbekistan,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1546.0,37632,32160,100.0,10.0,10.0,10.0,10.0,9.0,10.0,3,0.06,37632,1.0,Costa Rica,2.0,False
21354,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1494.0,3294,21354,94.0,9.0,9.0,10.0,10.0,10.0,9.0,128,2.15,3294,1.0,Uganda,3.0,False
18478,Micronesia,Type V5,Quantum,ThetaBase Services,2.0,5,moderate,2.0,False,False,2157.0,44145,18478,90.0,9.0,9.0,9.0,9.0,9.0,9.0,64,0.83,44145,1.0,Rwanda,4.0,True
20622,Niue,Type F5,Quantum,ThetaBase Services,2.0,3,moderate,2.0,True,False,1507.0,9689,20622,96.0,10.0,10.0,10.0,10.0,9.0,10.0,108,1.42,9689,1.0,Guinea,2.0,False
67772,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,1910.0,37491,67772,99.0,10.0,10.0,10.0,10.0,10.0,10.0,40,0.58,37491,1.0,Lebanon,1.0,True
67142,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1390.0,24112,67142,99.0,10.0,10.0,10.0,10.0,10.0,10.0,501,6.5,24112,1.0,Russian Federation,1.0,True
66593,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,3,strict,2.0,False,False,2027.0,26089,66593,88.0,9.0,8.0,10.0,10.0,9.0,9.0,114,1.51,26089,1.0,Jersey,1.0,True
34516,Switzerland,Type G0,Plasma,ThetaBase Services,1.0,1,moderate,1.0,True,False,1780.0,7251,34516,95.0,10.0,10.0,10.0,10.0,9.0,9.0,25,0.36,7251,1.0,Turks and Caicos Islands,3.0,True
40563,Estonia,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1520.0,7251,40563,99.0,10.0,10.0,10.0,10.0,9.0,10.0,14,0.18,7251,1.0,Turks and Caicos Islands,3.0,True
39287,Anguilla,Type V5,Plasma,ThetaBase Services,3.0,7,strict,5.0,False,False,2820.0,44835,39287,87.0,9.0,8.0,9.0,10.0,8.0,9.0,220,3.04,44835,1.0,United Kingdom,3.0,False
13775,Rwanda,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1455.0,46421,13775,96.0,10.0,10.0,10.0,10.0,9.0,9.0,51,0.69,46421,0.8,Croatia,2.0,True
33088,Malta,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,True,False,3015.0,24858,33088,100.0,10.0,10.0,10.0,10.0,10.0,10.0,43,0.6,24858,1.0,Indonesia,2.0,True
12633,Gambia,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1520.0,29932,12633,98.0,10.0,10.0,10.0,10.0,10.0,10.0,122,1.61,29932,1.0,France,2.0,True
43629,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,moderate,2.0,True,False,1754.0,38836,43629,95.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.07,38836,1.0,Lebanon,3.0,False
6108,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,moderate,2.0,True,False,1754.0,38836,6108,95.0,10.0,10.0,10.0,10.0,10.0,9.0,8,0.12,38836,1.0,Lebanon,3.0,False
2549,Niue,Type V5,Plasma,ThetaBase Services,1.0,3,strict,2.0,True,False,1845.0,14887,2549,94.0,9.0,9.0,10.0,10.0,9.0,9.0,59,0.79,14887,1.0,Guinea,1.0,False
74500,Costa Rica,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,False,False,1598.0,39129,74500,93.0,9.0,10.0,9.0,10.0,10.0,9.0,71,0.97,39129,0.67,Mauritania,3.0,True
3183,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1650.0,43992,3183,88.0,9.0,9.0,9.0,9.0,9.0,9.0,335,4.49,43992,1.0,Uzbekistan,3.0,True
31400,Malta,Type G0,Plasma,ThetaBase Services,1.0,3,strict,1.0,True,False,2872.0,37646,31400,83.0,9.0,9.0,7.0,8.0,9.0,8.0,15,0.24,37646,1.0,Estonia,60.0,False
10451,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2417.0,39467,10451,98.0,10.0,10.0,10.0,10.0,10.0,10.0,208,2.77,39467,1.0,Nicaragua,4.0,True
75461,Costa Rica,Type V5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,False,False,1195.0,12980,75461,97.0,10.0,10.0,10.0,10.0,10.0,10.0,140,2.24,12980,1.0,Uzbekistan,3.0,True
42218,Rwanda,Type Z6,Plasma,ThetaBase Services,2.0,6,flexible,2.0,False,False,2235.0,20229,42218,96.0,10.0,10.0,10.0,10.0,8.0,10.0,130,1.77,20229,1.0,Papua New Guinea,1.0,False
74153,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,2040.0,47777,74153,96.0,10.0,10.0,10.0,10.0,10.0,10.0,10,0.19,47777,0.0,Isle of Man,1.0,True
44037,Brazil,Type O3,Quantum,ThetaBase Services,6.0,2,strict,1.0,True,False,2170.0,10039,44037,97.0,9.0,10.0,10.0,10.0,10.0,10.0,7,0.12,10039,1.0,Vanuatu,6.0,True
75967,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,2,strict,2.0,False,False,2170.0,30460,75967,95.0,9.0,9.0,10.0,10.0,9.0,9.0,34,0.46,30460,0.8,Netherlands,1.0,False
66884,Malta,Type V5,Quantum,ThetaBase Services,1.0,5,strict,3.0,True,False,2001.0,15756,66884,97.0,10.0,10.0,10.0,10.0,9.0,10.0,361,4.85,15756,0.94,Afghanistan,2.0,True
27490,Costa Rica,Type V7,Quantum,ThetaBase Services,1.0,1,strict,1.0,False,False,1325.0,24738,27490,97.0,10.0,10.0,10.0,10.0,9.0,9.0,54,0.93,24738,1.0,Somalia,2.0,True
17525,Brazil,Type O3,Quantum,ThetaBase Services,6.0,1,strict,1.0,True,False,1650.0,10039,17525,91.0,10.0,10.0,10.0,10.0,9.0,9.0,9,0.14,10039,1.0,Vanuatu,6.0,True
2840,Brazil,Type O3,Quantum,ThetaBase Services,6.0,2,strict,1.0,True,False,2430.0,10039,2840,85.0,9.0,10.0,10.0,10.0,9.0,10.0,9,0.15,10039,1.0,Vanuatu,6.0,True
12150,Kiribati,Type V2,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1546.0,45941,12150,99.0,10.0,10.0,10.0,10.0,10.0,10.0,215,2.87,45941,1.0,United Kingdom,1.0,True
64586,Switzerland,Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,False,False,1195.0,49189,64586,94.0,9.0,9.0,9.0,10.0,9.0,10.0,28,0.65,49189,1.0,Turks and Caicos Islands,3.0,False
22471,Costa Rica,Type V2,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,1845.0,12980,22471,86.0,9.0,9.0,9.0,10.0,8.0,9.0,32,0.53,12980,1.0,Uzbekistan,3.0,True
30328,United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1377.0,4265,30328,97.0,10.0,10.0,10.0,10.0,9.0,10.0,24,0.86,4265,1.0,Palestinian Territory,2.0,True
17099,Sao Tome and Principe,Type O3,Quantum,ThetaBase Services,1.0,1,moderate,1.0,True,False,1520.0,6888,17099,97.0,10.0,10.0,10.0,10.0,10.0,10.0,139,1.86,6888,1.0,Sao Tome and Principe,1.0,True
6907,Anguilla,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,True,False,1780.0,22097,6907,91.0,9.0,9.0,9.0,10.0,9.0,9.0,46,0.65,22097,1.0,United Kingdom,1.0,True
47661,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,3405.0,31244,47661,95.0,9.0,9.0,9.0,9.0,10.0,9.0,15,0.2,31244,0.57,Niger,4.0,True
50250,Malta,Type V2,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1520.0,22347,50250,95.0,10.0,10.0,10.0,10.0,10.0,9.0,52,0.7,22347,1.0,Brazil,2.0,True
61177,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,False,False,1988.0,28780,61177,93.0,10.0,9.0,10.0,10.0,9.0,9.0,107,1.48,28780,1.0,Russian Federation,1.0,True
69839,Brazil,Type F5,Quantum,ThetaBase Services,6.0,2,strict,1.0,True,False,2820.0,10039,69839,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.36,10039,1.0,Vanuatu,6.0,True
55222,Niue,Type V2,Quantum,ThetaBase Services,1.0,1,strict,1.0,True,False,1182.0,40320,55222,96.0,10.0,10.0,10.0,10.0,9.0,10.0,50,0.68,40320,1.0,Niue,2.0,False
69433,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,True,False,2430.0,10920,69433,99.0,10.0,10.0,10.0,10.0,10.0,10.0,65,0.89,10920,1.0,Kenya,2.0,True
58603,Switzerland,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1585.0,7251,58603,98.0,10.0,10.0,9.0,9.0,9.0,9.0,14,0.21,7251,1.0,Turks and Caicos Islands,3.0,True
71609,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2625.0,30023,71609,97.0,10.0,10.0,10.0,10.0,10.0,9.0,58,0.78,30023,0.75,Rwanda,1.0,True
34260,Costa Rica,Type O3,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1494.0,28992,34260,99.0,10.0,10.0,10.0,10.0,10.0,10.0,85,1.5,28992,1.0,Jersey,1.0,True
44337,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,1,flexible,1.0,False,False,2040.0,25602,44337,93.0,10.0,8.0,9.0,10.0,9.0,9.0,17,0.23,25602,0.13,Kenya,2.0,False
47511,Estonia,Type F5,Plasma,ThetaBase Services,3.0,8,strict,6.0,True,False,3249.0,13474,47511,92.0,9.0,9.0,10.0,10.0,9.0,9.0,19,0.44,13474,0.8,Zimbabwe,7.0,True
48638,Wallis and Futuna,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,2755.0,18269,48638,95.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.17,18269,0.86,Fiji,12.0,False
53360,Guinea,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,2560.0,18269,53360,93.0,10.0,10.0,10.0,9.0,10.0,9.0,8,0.33,18269,0.86,Fiji,12.0,False
41394,Guinea,Type G0,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,3340.0,18269,41394,94.0,9.0,10.0,10.0,10.0,10.0,9.0,18,0.77,18269,0.86,Fiji,12.0,False
23650,Rwanda,Type F5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,False,False,3210.0,46421,23650,100.0,9.0,9.0,10.0,10.0,9.0,8.0,3,0.04,46421,0.8,Croatia,2.0,True
14578,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,strict,2.0,False,False,2651.0,49510,14578,96.0,10.0,10.0,9.0,10.0,9.0,10.0,24,0.35,49510,1.0,Croatia,1.0,True
33703,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,4367.0,17178,33703,90.0,9.0,9.0,10.0,10.0,10.0,9.0,33,0.49,17178,0.25,Rwanda,1.0,True
48668,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1455.0,12390,48668,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7,0.33,12390,0.86,Uzbekistan,3.0,False
34987,Costa Rica,Type V5,Quantum,ThetaBase Services,1.0,3,strict,1.0,False,False,1325.0,24738,34987,94.0,9.0,9.0,10.0,10.0,8.0,9.0,96,1.33,24738,1.0,Somalia,2.0,True
13543,Russian Federation,Type V7,Plasma,ThetaBase Services,1.0,4,moderate,2.0,True,False,2027.0,25003,13543,89.0,9.0,9.0,9.0,9.0,9.0,9.0,57,1.04,25003,0.96,Latvia,9.0,True
45634,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1637.0,47396,45634,97.0,10.0,10.0,10.0,10.0,10.0,10.0,43,1.68,47396,1.0,Maldives,1.0,True
42873,Bosnia and Herzegovina,Type F5,Nuclear,Warwick Technology Multinational,1.0,2,flexible,2.0,False,False,1195.0,27316,42873,100.0,8.0,10.0,10.0,10.0,8.0,10.0,1,0.07,27316,1.0,Puerto Rico,5.0,False
72786,Bosnia and Herzegovina,Type F5,Quantum,ThetaBase Services,1.0,4,strict,4.0,False,False,1780.0,27316,72786,80.0,10.0,10.0,8.0,8.0,6.0,8.0,1,0.03,27316,1.0,Puerto Rico,5.0,False
1069,Malta,Type Z6,Plasma,ThetaBase Services,1.0,5,strict,1.0,False,False,2612.0,1604,1069,94.0,10.0,9.0,10.0,10.0,9.0,10.0,32,0.45,1604,1.0,Tunisia,1.0,True
19758,Malta,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,False,False,1845.0,12133,19758,92.0,9.0,9.0,10.0,10.0,10.0,9.0,48,0.75,12133,1.0,Mexico,4.0,False
76178,Malta,Type V5,Quantum,ThetaBase Services,1.0,4,strict,3.0,True,False,2352.0,35593,76178,99.0,10.0,10.0,10.0,10.0,10.0,10.0,30,0.48,35593,1.0,Marshall Islands,3.0,False
31938,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2170.0,24970,31938,96.0,10.0,10.0,10.0,10.0,10.0,10.0,148,2.1,24970,1.0,Cape Verde,1.0,True
13144,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,8,strict,4.0,True,False,2859.0,28833,13144,83.0,9.0,8.0,9.0,9.0,8.0,8.0,258,3.74,28833,1.0,Venezuela,5.0,False
50700,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,1,moderate,1.0,False,False,2040.0,32875,50700,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7,0.12,32875,0.0,Kenya,1.0,True
71722,United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1845.0,2255,71722,97.0,10.0,10.0,10.0,10.0,10.0,10.0,52,0.76,2255,1.0,Guinea,1.0,True
34003,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,False,False,2547.0,40770,34003,100.0,10.0,9.0,10.0,10.0,10.0,10.0,11,1.3,40770,1.0,Tonga,2.0,False
28990,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1468.0,25105,28990,97.0,10.0,10.0,10.0,10.0,10.0,9.0,80,1.45,25105,1.0,Uzbekistan,2.0,True
63590,Malta,Type V5,Quantum,SIT Technology Unlimited,1.0,2,moderate,1.0,False,False,1130.0,1360,63590,91.0,10.0,9.0,9.0,9.0,9.0,9.0,148,2.33,1360,0.86,Guernsey,1.0,False
53906,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2365.0,1548,53906,100.0,10.0,10.0,10.0,10.0,9.0,10.0,11,0.16,1548,1.0,Jersey,1.0,True
71992,Malta,Type F5,Quantum,ThetaBase Services,1.0,3,strict,1.0,False,False,1507.0,11275,71992,94.0,10.0,9.0,10.0,10.0,9.0,9.0,141,2.01,11275,1.0,Brazil,3.0,True
16922,Malta,Type V2,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1221.0,11275,16922,95.0,10.0,10.0,10.0,10.0,9.0,9.0,230,3.31,11275,1.0,Brazil,3.0,True
6403,Kiribati,Type F5,Quantum,ThetaBase Services,1.0,4,strict,2.0,False,False,1702.0,22321,6403,94.0,10.0,10.0,10.0,10.0,9.0,10.0,420,6.01,22321,1.0,United Kingdom,16.0,False
27049,Barbados,Type V5,Plasma,ThetaBase Services,2.0,5,strict,3.0,False,False,4640.0,13365,27049,93.0,9.0,10.0,10.0,10.0,10.0,9.0,56,0.81,13365,1.0,Indonesia,7.0,True
37036,United Kingdom,Type V5,Quantum,ThetaBase Services,2.0,4,flexible,2.0,False,False,1520.0,9616,37036,95.0,10.0,9.0,10.0,10.0,9.0,9.0,36,0.53,9616,1.0,Gibraltar,1.0,False
27602,Guinea,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,False,False,3210.0,13331,27602,96.0,10.0,10.0,10.0,10.0,10.0,10.0,281,4.04,13331,1.0,Fiji,1.0,False
19729,Faroe Islands,Type V5,Plasma,ThetaBase Services,3.0,10,moderate,4.0,True,False,3405.0,40927,19729,89.0,8.0,7.0,9.0,9.0,8.0,8.0,8,0.12,40927,1.0,Micronesia,3.0,False
68844,Brazil,Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,True,False,1455.0,21736,68844,99.0,10.0,10.0,10.0,10.0,10.0,10.0,20,1.31,21736,1.0,Vanuatu,4.0,False
74895,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,3,strict,1.0,True,False,1650.0,25001,74895,91.0,9.0,9.0,10.0,10.0,9.0,9.0,276,4.0,25001,1.0,Saint Helena,1.0,False
6919,Gambia,Type V5,Plasma,ThetaBase Services,3.0,7,strict,4.0,True,False,2560.0,33823,6919,79.0,9.0,7.0,9.0,9.0,9.0,8.0,48,0.73,33823,0.78,France,17.0,True
47327,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1585.0,43992,47327,87.0,9.0,9.0,9.0,9.0,9.0,9.0,349,5.05,43992,1.0,Uzbekistan,3.0,True
31752,Niue,Type V2,Quantum,ThetaBase Services,1.0,1,strict,1.0,True,False,1195.0,40320,31752,91.0,9.0,9.0,9.0,10.0,9.0,9.0,20,0.32,40320,1.0,Niue,2.0,False
28427,Kiribati,Type F5,Quantum,ThetaBase Services,1.0,3,strict,2.0,False,False,1494.0,22321,28427,92.0,9.0,9.0,10.0,10.0,9.0,9.0,324,4.7,22321,1.0,United Kingdom,16.0,False
14894,Kiribati,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1364.0,22321,14894,94.0,10.0,10.0,10.0,10.0,9.0,9.0,334,4.9,22321,1.0,United Kingdom,16.0,False
28859,Kiribati,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1364.0,22321,28859,94.0,9.0,10.0,10.0,10.0,10.0,9.0,307,4.5,22321,1.0,United Kingdom,16.0,False
34975,Kiribati,Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,False,False,1364.0,22321,34975,94.0,10.0,10.0,10.0,10.0,10.0,10.0,339,4.94,22321,1.0,United Kingdom,16.0,False
53392,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,False,False,3860.0,19943,53392,87.0,9.0,9.0,9.0,10.0,9.0,8.0,3,0.12,19943,0.63,Isle of Man,34.0,False
73597,Bouvet Island (Bouvetoya),Type V2,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1585.0,25637,73597,99.0,10.0,10.0,10.0,10.0,10.0,10.0,166,2.41,25637,1.0,French Guiana,3.0,True
61925,United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,4,strict,3.0,True,False,1325.0,39713,61925,93.0,9.0,10.0,10.0,10.0,8.0,9.0,99,1.47,39713,1.0,Denmark,4.0,False
